date,nb_deputes,nb_senateurs,nb_soutiens
2020-08-01T13:37:11.949370,106,16,427707
2020-08-01T14:15:58.519137,106,16,427808
2020-08-01T14:37:02.003421,106,16,427866
2020-08-01T15:14:58.934695,106,16,427962
2020-08-01T15:37:02.779510,106,16,428007
2020-08-01T16:15:58.990937,106,16,428094
2020-08-01T16:37:12.087866,106,16,428144
2020-08-01T17:14:25.428388,106,16,428234
2020-08-01T17:37:03.685750,106,16,428271
2020-08-01T18:16:21.356490,106,16,428350
2020-08-01T18:37:17.322905,106,16,428386
2020-08-01T19:14:20.181821,106,16,428449
2020-08-01T19:36:58.612118,106,16,428497
2020-08-01T20:16:57.845722,106,16,428610
2020-08-01T20:37:04.243709,106,16,428656
2020-08-01T21:14:27.162694,106,16,428751
2020-08-01T21:37:06.662466,106,16,428809
2020-08-01T22:14:55.509487,106,16,428874
2020-08-01T22:37:02.507133,106,16,428904
2020-08-01T23:14:22.526548,106,16,428947
2020-08-01T23:36:59.318347,106,16,428970
2020-08-02T00:44:14.273019,106,16,428995
2020-08-02T01:16:35.680522,106,16,429004
2020-08-02T01:36:43.259458,106,16,429007
2020-08-02T02:17:03.043840,106,16,429010
2020-08-02T02:36:58.064074,106,16,429016
2020-08-02T03:15:05.130851,106,16,429020
2020-08-02T03:36:51.806630,106,16,429021
2020-08-02T04:16:06.187086,106,16,429029
2020-08-02T04:36:42.554199,106,16,429035
2020-08-02T05:14:35.232175,106,16,429055
2020-08-02T05:37:03.600415,106,16,429072
2020-08-02T06:17:05.659673,106,16,429112
2020-08-02T06:36:48.653693,106,16,429134
2020-08-02T07:15:29.125197,106,16,429206
2020-08-02T07:36:57.356294,106,16,429252
2020-08-02T08:16:31.669652,106,16,429347
2020-08-02T08:36:50.894530,106,16,429388
2020-08-02T09:15:04.450870,106,16,429478
2020-08-02T09:36:50.849147,106,16,429532
2020-08-02T10:15:31.968420,106,16,429629
2020-08-02T10:37:08.780482,106,16,429667
2020-08-02T11:14:34.935726,106,16,429729
2020-08-02T11:37:05.817074,106,16,429770
2020-08-02T12:19:33.301361,106,16,429843
2020-08-02T12:37:07.943500,106,16,429881
2020-08-02T13:14:31.110762,106,16,429933
2020-08-02T13:37:08.618144,106,16,429966
2020-08-02T14:16:32.122991,106,16,430027
2020-08-02T14:37:11.393745,106,16,430062
2020-08-02T15:15:02.040336,106,16,430122
2020-08-02T15:37:09.731990,106,16,430152
2020-08-02T16:15:58.365944,106,16,430199
2020-08-02T16:36:59.223546,106,16,430236
2020-08-02T17:14:41.122592,106,16,430301
2020-08-02T17:37:05.197700,106,16,430326
2020-08-02T18:16:27.784632,106,16,430381
2020-08-02T18:37:13.608231,106,16,430407
2020-08-02T19:14:27.312770,106,16,430453
2020-08-02T19:37:04.891608,106,16,430483
2020-08-02T20:17:01.521474,106,16,430527
2020-08-02T20:37:05.432568,106,16,430553
2020-08-02T21:14:30.026283,106,16,430597
2020-08-02T21:37:10.173303,106,16,430621
2020-08-02T22:14:57.454728,106,16,430665
2020-08-02T22:36:49.399604,106,16,430677
2020-08-02T23:14:24.015039,106,16,430699
2020-08-02T23:37:03.329576,106,16,430711
2020-08-03T00:43:52.134963,106,16,430726
2020-08-03T01:16:44.983333,106,16,430729
2020-08-03T01:36:49.726432,106,16,430729
2020-08-03T02:17:17.085132,106,16,430731
2020-08-03T02:36:49.225341,106,16,430732
2020-08-03T03:15:39.379669,106,16,430736
2020-08-03T03:37:03.825406,106,16,430739
2020-08-03T04:16:15.956322,106,16,430747
2020-08-03T04:36:59.748094,106,16,430753
2020-08-03T05:14:51.267063,106,16,430773
2020-08-03T05:36:57.943886,106,16,430790
2020-08-03T06:17:31.710298,106,16,430825
2020-08-03T06:37:01.063563,106,16,430852
2020-08-03T07:15:24.520687,106,16,430907
2020-08-03T07:37:03.975059,106,16,430949
2020-08-03T08:17:22.580505,106,16,431027
2020-08-03T08:37:09.273487,106,16,431071
2020-08-03T09:15:37.240786,106,16,431173
2020-08-03T09:36:48.069268,106,16,431244
2020-08-03T10:15:42.113594,106,16,431405
2020-08-03T10:36:46.952760,106,16,431485
2020-08-03T11:14:35.891007,106,16,431649
2020-08-03T11:36:47.706430,106,16,431732
2020-08-03T12:19:50.103087,106,16,431870
2020-08-03T12:36:55.524806,106,16,431907
2020-08-03T13:15:19.494444,106,16,431995
2020-08-03T13:36:50.409772,106,16,432055
2020-08-03T14:16:34.978229,106,16,432370
2020-08-03T14:36:49.112136,106,16,432510
2020-08-03T15:15:30.843103,106,16,432733
2020-08-03T15:37:02.515148,106,16,432863
2020-08-03T16:16:28.436593,106,16,433069
2020-08-03T16:37:04.433880,106,16,433166
2020-08-03T17:15:00.890805,106,16,433337
2020-08-03T17:37:13.477887,106,16,433464
2020-08-03T18:16:18.799446,106,16,433629
2020-08-03T18:36:57.881799,106,16,433731
2020-08-03T19:14:27.402743,106,16,433898
2020-08-03T19:36:43.633904,106,16,433996
2020-08-03T20:17:28.742129,106,16,434211
2020-08-03T20:36:49.320573,106,16,434313
2020-08-03T21:15:19.201257,106,16,434489
2020-08-03T21:36:57.145737,109,17,434593
2020-08-03T22:14:50.610916,109,17,434726
2020-08-03T22:38:55.404744,109,17,434804
2020-08-03T23:15:14.757805,109,17,434874
2020-08-03T23:37:00.469494,109,17,434906
2020-08-04T00:43:17.355511,109,17,434948
2020-08-04T01:17:08.166511,109,17,434971
2020-08-04T01:36:49.259635,109,17,434975
2020-08-04T02:17:14.569349,109,17,434988
2020-08-04T02:37:01.140002,109,17,434994
2020-08-04T03:15:28.114630,109,17,435006
2020-08-04T03:36:52.017220,109,17,435013
2020-08-04T04:16:18.548672,109,17,435034
2020-08-04T04:36:56.433695,109,17,435059
2020-08-04T05:15:03.243392,109,17,435126
2020-08-04T05:37:13.282316,109,17,435170
2020-08-04T06:17:24.247687,109,17,435301
2020-08-04T06:37:03.423306,109,17,435379
2020-08-04T07:15:59.531152,109,17,435539
2020-08-04T07:37:17.239772,109,17,435627
2020-08-04T08:17:41.789649,109,17,435808
2020-08-04T08:36:43.413225,109,17,435885
2020-08-04T09:15:45.396320,109,17,436116
2020-08-04T09:36:49.729835,109,17,436217
2020-08-04T10:15:43.772834,109,17,436402
2020-08-04T10:36:47.783866,109,17,436487
2020-08-04T11:14:51.740371,109,17,436655
2020-08-04T11:36:49.547491,109,17,436762
2020-08-04T12:19:59.020715,109,17,437026
2020-08-04T12:37:05.679626,109,17,437108
2020-08-04T13:14:17.252495,109,17,437244
2020-08-04T13:36:51.572985,109,17,437330
2020-08-04T14:17:01.587662,109,17,437411
2020-08-04T14:37:07.450556,109,17,437465
2020-08-04T15:15:32.596411,109,17,437554
2020-08-04T15:36:49.590339,109,17,437601
2020-08-04T16:16:41.664631,109,17,437676
2020-08-04T16:37:10.200952,109,17,437715
2020-08-04T17:14:53.096446,109,17,437782
2020-08-04T17:37:00.989939,109,17,437813
2020-08-04T18:16:27.128246,109,17,437877
2020-08-04T18:37:10.252765,109,17,437916
2020-08-04T19:14:56.748264,109,17,437980
2020-08-04T19:36:55.473150,109,17,438010
2020-08-04T20:17:33.839414,109,17,438077
2020-08-04T20:36:49.289519,109,17,438110
2020-08-04T21:15:01.670228,109,17,438166
2020-08-04T21:36:55.255995,109,17,438198
2020-08-04T22:14:56.071711,109,17,438240
2020-08-04T22:37:03.499790,109,17,438254
2020-08-04T23:12:49.640690,109,17,438274
2020-08-04T23:37:02.244778,109,17,438282
2020-08-05T00:43:18.666022,109,17,438296
2020-08-05T01:17:08.956291,109,17,438301
2020-08-05T01:36:51.666209,109,17,438306
2020-08-05T02:17:16.859817,109,17,438313
2020-08-05T02:36:57.506589,109,17,438314
2020-08-05T03:15:45.061837,109,17,438318
2020-08-05T03:37:03.886207,109,17,438323
2020-08-05T04:16:28.306416,109,17,438330
2020-08-05T04:36:59.279511,109,17,438336
2020-08-05T05:15:23.192302,109,17,438348
2020-08-05T05:37:03.059209,109,17,438371
2020-08-05T06:17:28.606227,109,17,438403
2020-08-05T06:37:11.647503,109,17,438424
2020-08-05T07:15:51.047397,109,17,438478
2020-08-05T07:36:47.432594,109,17,438503
2020-08-05T08:17:14.984544,109,17,438551
2020-08-05T08:36:47.858019,109,17,438611
2020-08-05T09:15:42.443396,109,17,438810
2020-08-05T09:36:52.986815,109,17,438869
2020-08-05T10:15:49.130333,109,17,439010
2020-08-05T10:37:14.952580,109,17,439058
2020-08-05T11:15:04.448423,109,17,439197
2020-08-05T11:36:46.425002,93,17,439271
2020-08-05T12:20:12.615455,94,18,439391
2020-08-05T12:36:56.225185,94,18,439443
2020-08-05T13:15:06.626629,94,18,439535
2020-08-05T13:36:46.565232,94,18,439596
2020-08-05T14:16:49.173802,94,18,439694
2020-08-05T14:36:49.803734,94,18,439731
2020-08-05T15:15:44.198434,94,18,439819
2020-08-05T15:36:54.000931,94,18,439867
2020-08-05T16:16:27.436786,94,18,440000
2020-08-05T16:36:49.514979,94,18,440098
2020-08-05T17:15:26.752417,94,18,440243
2020-08-05T17:36:47.772021,94,18,440312
2020-08-05T18:17:00.150345,94,18,440434
2020-08-05T18:36:47.156641,94,18,440510
2020-08-05T19:14:46.257810,94,18,440605
2020-08-05T19:36:57.331642,94,18,440698
2020-08-05T20:17:28.742366,94,18,440843
2020-08-05T20:37:01.303842,94,18,440924
2020-08-05T21:15:11.329064,94,18,441059
2020-08-05T21:36:48.673818,94,18,441129
2020-08-05T22:15:09.022329,94,18,441204
2020-08-05T22:36:57.596415,94,18,441238
2020-08-05T23:14:42.134080,94,18,441271
2020-08-05T23:36:57.466502,94,18,441288
2020-08-06T00:43:38.830179,94,18,441317
2020-08-06T01:18:36.917278,94,18,441320
2020-08-06T01:36:43.332522,94,18,441324
2020-08-06T02:17:35.133477,94,18,441330
2020-08-06T02:36:45.934073,94,18,441333
2020-08-06T03:15:37.676827,94,18,441338
2020-08-06T03:36:47.402731,94,18,441340
2020-08-06T04:17:44.099912,94,18,441366
2020-08-06T04:36:53.843620,94,18,441374
2020-08-06T05:15:23.010950,94,18,441418
2020-08-06T05:36:55.454558,94,18,441456
2020-08-06T06:17:23.092706,94,18,441542
2020-08-06T06:37:03.537842,94,18,441591
2020-08-06T07:15:58.506371,94,18,441700
2020-08-06T07:37:10.613092,94,18,441752
2020-08-06T08:17:35.295298,94,18,441871
2020-08-06T08:36:45.348147,94,18,441933
2020-08-06T09:15:41.984026,94,18,442018
2020-08-06T09:36:49.800456,94,18,442074
2020-08-06T10:15:48.915642,94,18,442162
2020-08-06T10:37:03.825626,94,18,442331
2020-08-06T11:15:02.664126,94,18,442716
2020-08-06T11:36:58.413843,94,18,442927
2020-08-06T12:20:38.956452,94,18,443288
2020-08-06T12:37:06.056947,94,18,443414
2020-08-06T13:15:32.151133,94,18,443667
2020-08-06T13:36:45.505508,94,18,443801
2020-08-06T14:16:48.663309,94,18,444014
2020-08-06T14:36:57.442204,94,18,444253
2020-08-06T15:15:57.364894,94,18,444751
2020-08-06T15:36:45.515884,94,18,445008
2020-08-06T16:16:44.130055,94,18,445591
2020-08-06T16:36:50.234773,94,18,445848
2020-08-06T17:15:51.816396,94,18,446290
2020-08-06T17:37:17.217609,94,18,446498
2020-08-06T18:16:58.544170,94,18,446865
2020-08-06T18:36:50.071866,94,18,447020
2020-08-06T19:14:47.415608,94,18,447338
2020-08-06T19:37:02.885548,94,18,447508
2020-08-06T20:17:49.302685,94,18,447836
2020-08-06T20:36:56.959154,94,18,448002
2020-08-06T21:15:24.892696,94,18,448316
2020-08-06T21:37:05.078282,94,18,448471
2020-08-06T22:15:27.063923,94,18,448713
2020-08-06T22:37:01.023023,94,18,448802
2020-08-06T23:14:56.927780,94,18,448908
2020-08-06T23:37:09.586110,94,18,448947
2020-08-07T00:45:00.353623,94,18,449030
2020-08-07T01:17:20.468529,94,18,449058
2020-08-07T01:36:57.299617,94,18,449077
2020-08-07T02:17:55.354425,94,18,449100
2020-08-07T02:37:01.301627,94,18,449111
2020-08-07T03:15:55.230987,94,18,449127
2020-08-07T03:37:07.769585,94,18,449135
2020-08-07T04:17:18.260482,94,18,449163
2020-08-07T04:36:55.434442,94,18,449187
2020-08-07T05:15:37.870707,94,18,449272
2020-08-07T05:36:47.040195,94,18,449342
2020-08-07T06:17:39.588777,94,18,449504
2020-08-07T06:36:45.099727,94,18,449610
2020-08-07T07:16:13.766706,94,18,449854
2020-08-07T07:36:56.294350,94,18,450017
2020-08-07T08:17:59.976825,94,18,450306
2020-08-07T08:37:03.610493,94,18,450424
2020-08-07T09:16:01.869988,94,18,450661
2020-08-07T09:36:57.451252,94,18,450773
2020-08-07T10:16:29.354951,94,18,451016
2020-08-07T10:37:10.911511,94,18,451161
2020-08-07T11:15:07.206759,94,18,451404
2020-08-07T11:36:43.146323,94,18,451526
2020-08-07T12:22:49.305015,94,18,451783
2020-08-07T12:36:52.976401,94,18,451866
2020-08-07T13:15:20.823303,94,18,452032
2020-08-07T13:37:02.295837,94,18,452110
2020-08-07T14:17:26.801682,94,18,452258
2020-08-07T14:36:43.444362,94,18,452323
2020-08-07T15:16:11.684457,94,18,452518
2020-08-07T15:36:52.692947,94,18,452604
2020-08-07T16:16:50.732470,94,18,452742
2020-08-07T16:37:02.567279,94,18,452817
2020-08-07T17:15:53.850059,94,18,452939
2020-08-07T17:37:04.024840,94,18,453003
2020-08-07T18:16:47.244983,94,18,453163
2020-08-07T18:36:47.617063,94,18,453240
2020-08-07T19:15:05.058682,94,18,453396
2020-08-07T19:36:45.256824,94,18,453472
2020-08-07T20:17:40.523190,94,18,453638
2020-08-07T20:36:48.186363,94,18,453723
2020-08-07T21:15:38.994216,94,18,453838
2020-08-07T21:36:51.550886,94,18,453920
2020-08-07T22:15:13.839103,94,18,454038
2020-08-07T22:36:54.629034,94,18,454092
2020-08-07T23:14:46.744804,94,18,454167
2020-08-07T23:36:57.191725,94,18,454191
2020-08-08T00:44:12.587847,94,18,454226
2020-08-08T01:17:36.043689,94,18,454237
2020-08-08T01:36:46.756658,94,18,454241
2020-08-08T02:17:38.355260,94,18,454246
2020-08-08T02:36:44.991915,94,18,454251
2020-08-08T03:15:42.254328,94,18,454264
2020-08-08T03:36:47.743827,94,18,454271
2020-08-08T04:16:45.614171,94,18,454292
2020-08-08T04:36:49.580134,94,18,454301
2020-08-08T05:15:10.117146,94,18,454340
2020-08-08T05:36:52.972493,94,18,454639
2020-08-08T06:17:16.991122,94,18,454738
2020-08-08T06:36:55.596558,94,18,454787
2020-08-08T07:15:54.856877,94,18,454925
2020-08-08T07:36:55.941931,94,18,455013
2020-08-08T08:17:16.403161,94,18,455164
2020-08-08T08:36:56.570660,94,18,455236
2020-08-08T09:15:49.950872,94,18,455371
2020-08-08T09:36:58.235082,94,18,455437
2020-08-08T10:15:53.751423,94,18,455569
2020-08-08T10:37:01.604759,94,18,455642
2020-08-08T11:14:56.509876,94,18,455777
2020-08-08T11:37:02.816012,94,18,455858
2020-08-08T12:20:28.255536,94,18,455981
2020-08-08T12:37:09.225880,94,18,456037
2020-08-08T13:15:24.929212,94,18,456181
2020-08-08T13:37:06.507265,94,18,456248
2020-08-08T14:16:58.103450,94,18,456409
2020-08-08T14:37:11.087303,94,18,456482
2020-08-08T15:16:03.653970,94,18,456633
2020-08-08T15:37:13.616234,94,18,457095
2020-08-08T16:16:41.213821,94,18,458011
2020-08-08T16:36:42.172526,94,18,458323
2020-08-08T17:15:34.798506,94,18,458864
2020-08-08T17:36:54.084461,94,18,459100
2020-08-08T18:16:41.885700,94,18,459468
2020-08-08T18:36:48.992404,94,18,459635
2020-08-08T19:15:10.559160,94,18,459934
2020-08-08T19:36:48.798629,94,18,460106
2020-08-08T20:17:44.038643,94,18,460416
2020-08-08T20:36:53.326652,94,18,460561
2020-08-08T21:15:19.377263,94,18,460850
2020-08-08T21:36:54.077803,94,18,461009
2020-08-08T22:15:19.312646,94,18,461278
2020-08-08T22:36:59.011503,94,18,461454
2020-08-08T23:14:50.024186,94,18,461639
2020-08-08T23:37:27.367845,94,18,461733
2020-08-09T00:46:19.203678,94,18,461886
2020-08-09T01:17:40.064801,94,18,461925
2020-08-09T01:36:48.633500,94,18,461950
2020-08-09T02:17:47.934140,94,18,461987
2020-08-09T02:36:52.704855,94,18,461998
2020-08-09T03:16:14.312049,94,18,462016
2020-08-09T03:36:51.626520,94,18,462030
2020-08-09T04:17:23.773380,94,18,462058
2020-08-09T04:36:52.702931,94,18,462073
2020-08-09T05:15:20.569890,94,18,462144
2020-08-09T05:36:55.047964,94,18,462191
2020-08-09T06:17:51.315554,94,18,462367
2020-08-09T06:36:59.661657,94,18,462463
2020-08-09T07:16:22.280411,94,18,462763
2020-08-09T07:37:02.465009,94,18,462965
2020-08-09T08:17:23.670754,94,18,463352
2020-08-09T08:37:03.821735,94,18,463529
2020-08-09T09:15:57.690544,94,18,463872
2020-08-09T09:37:11.085883,94,18,464048
2020-08-09T10:16:03.896700,94,18,464333
2020-08-09T10:37:14.510208,94,18,464446
2020-08-09T11:15:03.672691,94,18,464667
2020-08-09T11:37:12.519700,94,18,464771
2020-08-09T12:20:36.362010,94,18,464991
2020-08-09T12:36:47.353524,94,18,465083
2020-08-09T13:15:05.567282,94,18,465301
2020-08-09T13:36:53.230664,94,18,465411
2020-08-09T14:16:45.513444,94,18,465622
2020-08-09T14:36:45.916816,94,18,465701
2020-08-09T15:15:42.762221,94,18,465828
2020-08-09T15:36:49.330852,94,18,465880
2020-08-09T16:16:46.014930,94,18,465960
2020-08-09T16:36:55.426945,94,18,466007
2020-08-09T17:15:43.243172,94,18,466086
2020-08-09T17:36:56.187911,94,18,466119
2020-08-09T18:16:51.593960,94,18,466202
2020-08-09T18:36:57.103308,94,18,466245
2020-08-09T19:15:47.405155,94,18,466905
2020-08-09T19:36:58.085486,94,18,467150
2020-08-09T20:17:56.399882,94,18,467552
2020-08-09T20:37:01.465239,94,18,467745
2020-08-09T21:15:31.891263,94,18,468091
2020-08-09T21:36:58.812177,94,18,468223
2020-08-09T22:15:31.822288,94,18,468469
2020-08-09T22:37:08.266901,94,18,468572
2020-08-09T23:15:26.180742,94,18,468688
2020-08-09T23:37:07.444581,94,18,468729
2020-08-10T00:45:57.811986,94,18,468805
2020-08-10T01:17:49.028679,94,18,468816
2020-08-10T01:36:55.340299,94,18,468825
2020-08-10T02:18:23.635894,94,18,468841
2020-08-10T02:37:04.465108,94,18,468849
2020-08-10T03:16:24.777647,94,18,468860
2020-08-10T03:36:51.777347,94,18,468875
2020-08-10T04:18:35.291812,94,18,468906
2020-08-10T04:37:08.814748,94,18,468931
2020-08-10T05:15:55.927885,94,18,468999
2020-08-10T05:36:50.481700,94,18,469044
2020-08-10T06:18:14.267854,94,18,469180
2020-08-10T06:36:45.494735,94,18,469247
2020-08-10T07:16:39.126792,94,18,469456
2020-08-10T07:36:44.986258,94,18,469562
2020-08-10T08:17:59.270123,94,18,469762
2020-08-10T08:36:53.230287,94,18,469865
2020-08-10T09:16:24.332774,94,18,470019
2020-08-10T09:36:45.492490,94,18,470107
2020-08-10T10:16:41.287688,94,18,470252
2020-08-10T10:36:56.096312,94,18,470318
2020-08-10T11:15:26.616544,94,18,470457
2020-08-10T11:37:03.197964,94,18,470533
2020-08-10T12:21:40.714066,94,18,470667
2020-08-10T12:36:48.931907,94,18,470707
2020-08-10T13:15:44.544597,94,18,470821
2020-08-10T13:36:47.173583,94,18,470874
2020-08-10T14:17:33.174063,94,18,470984
2020-08-10T14:36:59.309704,94,18,471033
2020-08-10T15:16:31.546224,94,18,471120
2020-08-10T15:36:55.980688,94,18,471177
2020-08-10T16:17:11.515164,94,18,471290
2020-08-10T16:36:52.390165,94,18,471338
2020-08-10T17:15:54.053720,94,18,471429
2020-08-10T17:37:00.150008,94,18,471482
2020-08-10T18:17:31.601321,94,18,471588
2020-08-10T18:36:45.717578,94,18,471627
2020-08-10T19:15:30.454251,94,18,471685
2020-08-10T19:36:46.557873,94,18,471730
2020-08-10T20:17:55.353703,94,18,471783
2020-08-10T20:37:07.833408,94,18,471807
2020-08-10T21:15:46.778602,94,18,471862
2020-08-10T21:36:51.277614,94,18,471890
2020-08-10T22:15:38.819650,94,18,471913
2020-08-10T22:36:51.101439,94,18,471920
2020-08-10T23:15:20.516446,94,18,471945
2020-08-10T23:37:09.261529,94,18,471954
2020-08-11T00:45:13.421300,94,18,471966
2020-08-11T01:18:09.293000,94,18,471971
2020-08-11T01:36:49.716928,94,18,471971
2020-08-11T02:18:18.259991,94,18,471974
2020-08-11T02:36:45.215741,94,18,471977
2020-08-11T03:16:12.418363,94,18,471980
2020-08-11T03:36:50.809902,94,18,471984
2020-08-11T04:17:18.058866,94,18,471989
2020-08-11T04:36:52.593033,94,18,471992
2020-08-11T05:15:53.919485,94,18,472008
2020-08-11T05:37:01.493319,94,18,472017
2020-08-11T06:17:57.849167,94,18,472046
2020-08-11T06:37:02.854410,94,18,472061
2020-08-11T07:16:30.235474,94,18,472100
2020-08-11T07:37:03.499018,94,18,472127
2020-08-11T08:18:38.387118,94,18,472413
2020-08-11T08:36:47.763084,94,18,472641
2020-08-11T09:16:20.870763,94,18,473145
2020-08-11T09:36:56.564360,94,18,473391
2020-08-11T10:16:41.218964,94,18,473942
2020-08-11T10:36:54.347805,94,18,474195
2020-08-11T11:15:42.726060,94,18,474663
2020-08-11T11:36:59.050333,94,18,474908
2020-08-11T12:20:58.910545,94,18,475392
2020-08-11T12:37:04.672214,94,18,475544
2020-08-11T13:16:05.507306,94,18,475939
2020-08-11T13:36:47.926071,94,18,476114
2020-08-11T14:17:47.102786,94,18,476473
2020-08-11T14:37:02.405314,94,18,476607
2020-08-11T15:16:38.116369,94,18,476880
2020-08-11T15:36:48.471571,94,18,477019
2020-08-11T16:17:17.292020,94,18,477280
2020-08-11T16:36:55.252106,94,18,477412
2020-08-11T17:15:59.283894,94,18,477675
2020-08-11T17:37:06.890157,94,18,477799
2020-08-11T18:17:33.097980,94,18,478073
2020-08-11T18:36:45.049303,94,18,478205
2020-08-11T19:15:35.865412,94,18,478438
2020-08-11T19:36:49.665046,94,18,478557
2020-08-11T20:18:17.854143,94,18,478806
2020-08-11T20:36:55.010186,94,18,478933
2020-08-11T21:15:49.918332,94,18,479201
2020-08-11T21:37:01.454756,94,18,479320
2020-08-11T22:15:58.048674,94,18,479490
2020-08-11T22:36:46.827081,94,18,479541
2020-08-11T23:15:33.930853,94,18,479626
2020-08-11T23:36:54.642375,94,18,479666
2020-08-12T00:45:10.608190,94,18,479725
2020-08-12T01:18:04.151876,94,18,479740
2020-08-12T01:36:53.158482,94,18,479746
2020-08-12T02:18:18.597086,94,18,479760
2020-08-12T02:36:50.304865,94,18,479765
2020-08-12T03:16:43.185410,94,18,479782
2020-08-12T03:36:55.448477,94,18,479790
2020-08-12T04:17:50.657853,94,18,479811
2020-08-12T04:36:58.267006,94,18,479827
2020-08-12T05:16:19.913938,94,18,479881
2020-08-12T05:37:05.106991,94,18,479928
2020-08-12T06:18:28.879071,94,18,480052
2020-08-12T06:36:55.650063,94,18,480116
2020-08-12T07:16:37.498832,94,18,480306
2020-08-12T07:36:43.550318,94,18,480417
2020-08-12T08:18:14.249754,94,18,480660
2020-08-12T08:36:53.139911,94,18,480770
2020-08-12T09:16:22.658804,94,18,481024
2020-08-12T09:36:56.702615,94,18,481133
2020-08-12T10:17:01.568647,94,18,481426
2020-08-12T10:37:00.971252,94,18,481624
2020-08-12T11:16:02.256193,94,18,482000
2020-08-12T11:36:46.866000,94,18,482204
2020-08-12T12:21:13.856464,94,18,482574
2020-08-12T12:36:58.262563,94,18,482671
2020-08-12T13:15:52.733761,94,18,482924
2020-08-12T13:36:44.214515,94,18,483031
2020-08-12T14:18:09.270346,94,18,483261
2020-08-12T14:36:44.001233,94,18,483365
2020-08-12T15:16:28.068708,94,18,483550
2020-08-12T15:36:50.354050,94,18,483659
2020-08-12T16:17:30.100305,94,18,483857
2020-08-12T16:37:06.326717,94,18,483939
2020-08-12T17:16:06.129776,94,18,484123
2020-08-12T17:36:54.482810,94,18,484219
2020-08-12T18:17:49.374836,94,18,484410
2020-08-12T18:37:05.763681,94,18,484483
2020-08-12T19:15:57.624793,94,18,484655
2020-08-12T19:36:43.083041,94,18,484747
2020-08-12T20:18:18.838704,94,18,484979
2020-08-12T20:36:58.081297,94,18,485061
2020-08-12T21:15:53.038443,94,18,485232
2020-08-12T21:37:05.060391,94,18,485343
2020-08-12T22:15:59.496968,94,18,485487
2020-08-12T22:36:44.370678,94,18,485531
2020-08-12T23:15:41.114815,94,18,485588
2020-08-12T23:36:52.889016,94,18,485626
2020-08-13T00:45:17.459929,94,18,485672
2020-08-13T01:18:11.259189,94,18,485690
2020-08-13T01:36:45.792292,94,18,485697
2020-08-13T02:18:41.407286,94,18,485720
2020-08-13T02:36:57.836470,94,18,485725
2020-08-13T03:16:44.615411,94,18,485740
2020-08-13T03:36:59.982056,94,18,485745
2020-08-13T04:17:51.578850,94,18,485767
2020-08-13T04:37:01.586301,94,18,485783
2020-08-13T05:16:27.321025,94,18,485838
2020-08-13T05:36:56.502346,94,18,485893
2020-08-13T06:18:31.908022,94,18,486012
2020-08-13T06:36:43.039764,94,18,486059
2020-08-13T07:16:39.271011,94,18,486227
2020-08-13T07:36:51.474846,94,18,486321
2020-08-13T08:18:15.434388,94,18,486493
2020-08-13T08:36:59.596612,94,18,486567
2020-08-13T09:16:29.977909,94,18,486784
2020-08-13T09:37:01.906895,94,18,486872
2020-08-13T10:17:02.874741,94,18,487076
2020-08-13T10:36:52.526366,94,18,487154
2020-08-13T11:15:43.686798,94,18,487289
2020-08-13T11:36:53.318027,94,18,487366
2020-08-13T12:21:30.591295,94,18,487532
2020-08-13T12:36:59.703280,94,18,487575
2020-08-13T13:16:09.914909,94,18,487697
2020-08-13T13:36:43.920790,94,18,487759
2020-08-13T14:17:54.925551,94,18,487905
2020-08-13T14:36:58.890061,94,18,487946
2020-08-13T15:16:39.386631,94,18,488041
2020-08-13T15:36:57.137860,94,18,488106
2020-08-13T16:17:32.171031,94,18,488215
2020-08-13T16:36:46.981872,94,18,488258
2020-08-13T17:16:37.912772,94,18,488353
2020-08-13T17:36:43.645624,94,18,488401
2020-08-13T18:17:44.603261,94,18,488506
2020-08-13T18:36:59.342735,94,18,488565
2020-08-13T19:15:43.708534,94,18,488685
2020-08-13T19:36:50.611969,94,18,488731
2020-08-13T20:18:21.416083,94,18,488850
2020-08-13T20:37:01.434346,94,18,488906
2020-08-13T21:15:58.223942,94,18,489024
2020-08-13T21:37:08.637796,94,18,489093
2020-08-13T22:16:29.287477,94,18,489161
2020-08-13T22:36:43.321975,94,18,489186
2020-08-13T23:15:37.640415,94,18,489229
2020-08-13T23:36:48.098311,94,18,489242
2020-08-14T00:46:04.675103,94,18,489276
2020-08-14T01:15:28.540601,94,18,489289
2020-08-14T01:36:51.755292,94,18,489295
2020-08-14T02:18:53.008166,94,18,489304
2020-08-14T02:37:01.069708,94,18,489310
2020-08-14T03:16:51.283348,94,18,489317
2020-08-14T03:37:04.290181,94,18,489320
2020-08-14T04:17:59.593103,94,18,489343
2020-08-14T04:37:09.044616,94,18,489352
2020-08-14T05:16:37.782139,94,18,489392
2020-08-14T05:36:50.961100,94,18,489428
2020-08-14T06:18:48.452942,94,18,489496
2020-08-14T06:36:53.567093,94,18,489527
2020-08-14T07:16:49.407871,94,18,489625
2020-08-14T07:36:59.121236,94,18,489675
2020-08-14T08:19:02.171617,94,18,489792
2020-08-14T08:36:47.095011,94,18,489842
2020-08-14T09:16:40.178868,94,18,489949
2020-08-14T09:36:47.567393,94,18,490000
2020-08-14T10:16:49.476000,94,18,490127
2020-08-14T10:37:00.652106,94,18,490160
2020-08-14T11:15:52.682406,94,18,490260
